bus,x,y
bus579,9.810785914764287,47.142771245896384
bus580,9.873751314810239,47.073142942711314
bus581,9.8743596296656,47.0848949927789
bus582,10.055631778399484,46.96917968908158
bus583,9.91649110322486,47.0688050981686
bus584,10.043009589598885,46.97441783480873
bus585,9.58453039838452,47.25209577360795
bus586,9.64278198549339,47.222046072416305
bus587,9.589549898301085,47.23274774502922
bus588,9.713274588556507,47.19126153019232
bus589,9.816346703471677,47.1516138245686
bus590,9.615428526643353,47.279903976853
bus591,9.591666839928134,47.31233999251415
bus592,9.629551332617584,47.33434150019287
bus593,9.668738197396447,47.36648888304877
bus594,9.674824813835482,47.43496024555337
bus595,9.748600387189535,47.432894321565975
bus596,9.877586063476448,47.40148561673685
bus597,9.852820180335076,47.47197299941759
bus598,9.737144769621054,47.487012483746035
bus599,9.693343854856899,47.4803956833094
bus600,9.657466409599879,47.463368087838425
bus601,15.485586135369749,46.908396478952255
bus602,15.474346521875011,47.019508138895254
bus603,15.475939038259263,47.01539320343083
bus604,15.271754519755628,47.44550544234527
bus605,15.279561472200772,47.4436139710026
bus606,15.47910602301154,47.04354765455601
bus607,15.479107216882667,47.04353711766154
bus608,14.750006225437321,47.611275701515865
bus609,15.39981538594616,47.00123665866661
bus610,15.43414768842757,47.07696285284163
bus611,14.321071752600334,46.60701769335479
bus612,14.28088850559386,46.61143174119902
bus613,14.308158492004459,46.6298947892645
bus614,13.856231609682684,46.59557817273649
bus615,16.902317162091496,47.97142617031835
bus616,14.26689667522337,48.24609976750589
bus617,14.300475449520846,48.29727169189941
bus618,14.324287316656697,48.29220918768634
bus619,14.286061632771366,48.29167987878238
bus620,15.219607782074796,48.19901338590146
bus621,15.219621357607005,48.19900393601127
bus622,15.442358452816052,48.59269210566049
bus623,15.444997922104381,48.58654290253711
bus624,12.735172703089,47.2713123838217
bus625,12.895845243636451,47.41148596561607
bus626,12.7193055988823,47.197127807225755
bus627,13.464960362973255,47.11093857051582
bus628,13.210290313101217,47.3784633435372
bus629,13.038252489243664,47.80900573772613
bus630,13.426394320185539,47.53881534389079
bus631,12.993651199834984,47.828825207397365
bus632,13.063916261470894,47.884159469656524
bus633,13.063930376276412,47.88414985746855
bus634,9.880929044652301,47.08450247930004
bus635,9.880929044652301,47.08450247930004
bus636,10.043127228363657,46.97574212347847
bus637,10.057887914382656,46.971399709019515
bus638,9.744799966895755,47.42218985713109
bus639,9.864077221571566,47.47019726720687
bus640,9.748994974949687,47.542711377380726
bus641,9.720521060423769,47.49486636766169
bus642,10.042999866740686,46.97457782325944
bus643,10.043013879260842,46.9745869107682
bus644,9.73733234313873,47.486679863263944
bus645,10.312649716292057,47.144973765772995
bus646,10.49841488477077,47.119061288117784
bus647,10.564120410468854,47.14305617815452
bus648,10.665386545454645,47.06941825989235
bus649,10.665386545454645,47.06941825989235
bus650,10.719981030237024,47.211802020103
bus651,10.868727071975096,47.24296865635591
bus652,11.0128406160428,46.982695687777266
bus653,11.057002702867093,47.29271863588563
bus654,11.21463464125876,47.27923897351564
bus655,10.890909781894441,47.3766713319616
bus656,9.71687313012945,47.432479176992004
bus657,9.71687313012945,47.432479176992004
bus658,10.748467414912033,47.49365001779984
bus659,11.393555724988367,47.25239810539329
bus660,11.312792561600327,47.25872365772763
bus661,11.392439050656442,47.23641025519454
bus662,11.392439050656442,47.23641025519454
bus663,11.342023687133572,47.13729652826332
bus664,11.473408247698844,47.08349193284098
bus665,11.449228132415062,47.14630129327624
bus666,11.428824530708509,47.27161386112974
bus667,11.40177975910285,47.2787223568941
bus668,11.39712995204697,47.26250661190818
bus669,10.87238296737462,47.245383373356006
bus670,10.87238296737462,47.245383373356006
bus671,10.87238296737462,47.245383373356006
bus672,10.966227108724016,47.269595906170366
bus673,10.966227108724016,47.269595906170366
bus674,11.005813468531183,47.20786130330916
bus675,11.471381272092657,47.27293912340438
bus676,11.471381272092657,47.27293912340438
bus677,11.498240413091953,47.2748059408607
bus678,11.59519333948862,47.29892868644545
bus679,11.700621183006522,47.3523769867947
bus680,11.757527498048843,47.38903840715809
bus681,11.897310566307391,47.233276472100805
bus682,11.897310566307391,47.233276472100805
bus683,11.898810969506561,47.23307347141857
bus684,11.860211198221915,47.356452892172435
bus685,12.05842712439525,47.23552372457302
bus686,11.833657987021589,47.15212852803913
bus687,11.85094003906885,47.16263862095032
bus688,11.967222286265415,47.146460452808064
bus689,11.77863024929215,47.08550357807952
bus690,12.076289423040482,47.52239550417257
bus691,12.076289423040482,47.52239550417257
bus692,11.83870932822724,47.3924223762774
bus693,11.974789473500197,47.46736985496028
bus694,11.865232653496276,47.43392084040531
bus695,12.087132651567899,47.515122084795735
bus696,12.146508388301728,47.457371481712784
