Bus,x,y
way/419423704-380,14.089959823335978,41.38170226052275
way/419423705-380,14.112469832998745,41.17719412596965
way/420698910-220,15.027865405550772,40.65748374801006
way/421827453-380,9.709115304509623,45.05621100821793
way/42206116-380,9.820005353090764,45.671231797234014
way/42862642-220,11.14541695796793,46.612393096197
way/431234146-220,8.597013086126852,46.526902581269
way/432729521-380,16.755291657300557,41.10255400437828
way/432871051-220,8.85775632634144,40.01066272133409
way/432871052-220,8.865898126143295,39.88685263118735
way/43337263-220,16.50099637767922,43.60025925825496
way/43337263-400,16.50127907148467,43.60043328704915
way/435429368-220,14.292364271344226,40.84138839802532
way/435433908-220,14.248643129034082,40.83434221410705
way/435433909-220,14.283314690482271,40.864993642671074
way/436352445-220,12.50364165415236,41.89171374518408
way/448777455-220,9.181207982272186,45.47323266881059
way/449694943-380,15.759039674972152,41.44441877554196
way/467599613-225,7.206854694526007,43.676575665206016
way/467599626-225,7.130426126471413,43.661179323279455
way/467599657-225,7.2504811511278415,43.701813080132645
way/490359963-400,14.326175780909418,46.25259036295512
way/491424937-380,7.008549098882091,45.16200312028151
way/491424937-400,7.0088079997712,45.16220179722597
way/495354824-380,16.120361111128044,40.88294237800731
way/504195617-220,14.35349714144182,40.92225967995147
way/50589203-220,15.015145598126452,37.51005348987632
way/507064051-220,13.47438512972878,37.44444481640679
way/527885953-380,11.20686938400739,43.70938162743537
way/53635045-220,12.852967941589355,37.69511996502745
way/55698557-220,6.974447516268117,46.26617098320981
way/55698557-225,6.974711442496266,46.26636963218648
way/56984450-220,13.643915384459428,37.367515425184536
way/57380344-220,14.68141447239356,36.8798338948435
way/57384507-220,14.642384014801088,37.07891531425234
way/57384507-380,14.642633093370437,37.07909600006649
way/57403755-220,13.513775144074527,37.87182367689311
way/577074555,14.125116758695864,42.39492255580486
way/57736541-220,13.056392138877698,38.00516735055049
way/57736553-220,13.731829277129734,37.96803681462112
way/58440884-380,10.19357400651796,45.49137945429279
way/58516664-220,7.65199024070228,45.08614088135609
way/58931857-380,12.865988033738308,41.75704146187435
way/58992998-380,13.233902183312091,45.78349720146082
way/59026315-220,12.48803505813266,45.72039114880511
way/59026315-380,12.48831574215926,45.7205757661095
way/590522266-220,13.28525747441596,45.96310476662666
way/590522266-380,13.28554215382661,45.963287213862806
way/591027058-380,15.45866174541849,38.23259843802109
way/59153311-220,12.114053723373065,45.40088877855849
way/59153311-380,12.114331486098123,45.40107443355991
way/59219335-380,11.601577912388697,42.37565954769383
way/59366523-220,11.949663123541487,45.38702748737463
way/59366523-380,11.94994025869462,45.38721357867259
way/59462263-380,13.130575924501096,46.04493873868804
way/59462715-380,13.287642047737885,45.8166421238859
way/59556712-220,11.299833503768168,45.38094541036471
way/59556712-380,11.30010839759668,45.381133209112896
way/59604857-220,13.251286521363296,46.00407463335411
way/59620552-220,10.993589799278348,46.65123426219066
way/59629638-220,8.863830735647305,44.41759856866728
way/59683455-220,16.702004592938074,43.45514307124362
way/60235685-380,14.963507654292714,41.82084436751538
way/603139216-220,13.828007287253142,46.55509999397768
way/60616350-380,14.56552750440546,42.052786399442105
way/60725875-220,13.547632893910022,45.79751698123737
way/60725875-380,13.547917572630796,45.79769874443405
way/60888331-380,17.906754846268214,40.54696050234928
way/60913666-380,16.852457568101816,41.05226746578238
way/60919237-220,17.902576348063132,40.600966678151686
way/60919237-380,17.902848701623093,40.60113746329227
way/61038773-220,13.831378863073994,45.6631693320817
way/61157826-380,14.886265510185396,37.53869012055183
way/61463169-220,13.077243509316755,46.229010817451744
way/61484190-220,8.915084898044833,44.47726759586255
way/61626687-380,13.703885427660316,42.59854393015829
way/61650514-220,13.066766022286036,46.34313608025378
way/61712456-220,12.68756933758869,42.55682625430116
way/61712456-380,12.687835271812272,42.55701086123461
way/62326314-220,9.059084217819786,45.46748727156904
way/62326314-380,9.059351784342226,45.46768081847862
way/64200868-380,10.343923951196526,46.17263249603665
way/64942789-380,11.57128105921689,45.66652849714596
way/653230504-380,15.65812275741409,41.05868006890279
way/66872608-220,7.418644323867837,45.43528740227742
way/67461115-220,8.600716623111378,45.42195338434694
way/674785007-225,7.493910440515756,43.7840765890811
way/68299044-220,9.28892545861273,45.554495768084784
way/68299044-380,9.28919425266964,45.5546887228663
way/69332224-225,6.940252651624347,43.65569319393036
way/694695942-380,15.491168450564905,46.91008697833494
way/71500123-220,9.378873087203484,46.811139511097466
way/71500123-380,9.379148514658684,46.81133209927652
way/72466334-220,10.351191775875526,46.050341452882016
way/72466334-380,10.351466770783066,46.05053163042619
way/72475426-380,9.897776153459494,45.54078164862496
way/72570378-380,8.751852574287575,46.066877188195456
way/72570474-380,8.902887715882311,45.81407571599457
way/72581705-380,8.668092124218552,45.73672735218064
way/737067003-220,16.100797800454718,44.06449494578801
way/74210017-380,8.9725862349985,45.52929699226952
way/742344914-225,7.101366188606892,43.58421277055559
way/74359510-220,9.108513293951791,45.63684735418967
way/74677138-380,9.171048885537536,45.61297322489667
way/74943205-380,12.955828817065388,43.787502909339295
way/75378894-220,8.983151848067319,45.65218443883616
way/75378894-380,8.983420041467683,45.65237815596196
way/75602396-380,10.119822458024288,45.83145787895009
way/758315582-220,7.65486350650142,46.680751374315896
way/758943072-220,7.308450972512927,46.0317529216154
way/75947556-380,9.600519800517167,45.57713021258138
way/76705565-220,12.530644664625733,41.71984840829187
way/76705565-380,12.530906403246988,41.72003359064888
way/76709660-380,12.751535589498149,41.890279178091966
way/772234863-220,9.452699780252416,45.65639315859421
way/772234863-380,9.452969647002002,45.65658568534083
way/78066534-380,10.775291920572254,44.62680796049842
way/79818891-220,16.71876991179986,44.94099405009348
way/79879290-220,9.23564381242568,45.51281882098645
way/802058337-220,7.209400949620384,46.15852172448291
way/802058337-225,7.209665220217243,46.15871980721016
way/80442466-220,10.267123883256104,46.29290028495662
way/80517630-220,12.54251258675376,42.00438288530185
way/80517630-380,12.542775606681746,42.00456798058728
way/818615644-225,6.647704016147853,43.78817619997266
way/81929591-380,12.482237005744103,44.95696810299626
way/81931074-380,12.093776803602529,44.27327056963256
way/81938081-380,12.138623961170328,44.42825175737038
way/82078641-220,11.143387108245816,45.05857215803879
way/82078641-380,11.14365986383947,45.058760409472974
way/82083756-380,12.463544577145123,45.923832223432406
way/82084013-380,11.586482010563518,44.87885382582512
way/82084019-380,11.25086352813824,45.02432162462559
way/82651599-220,8.082882494567468,45.54862897993351
way/82759380-380,11.799745218822643,42.16500409695634
way/82762493-220,11.816486390872315,42.13579574786606
way/82762493-380,11.816747752615475,42.13598272186011
way/82767145-220,11.763427952283935,42.12511896048068
way/82767145-380,11.76368910314849,42.125306074841625
way/82793962-220,10.62870942318312,45.92364519303514
way/83058212-380,14.716650300178893,41.11474876195774
way/83740194-380,15.42316775276753,46.903637999396175
way/83742801-380,15.725629796668306,47.09103556349345
way/83805040-220,13.327769698148844,46.870956769997285
way/83805453-380,11.123477359778288,43.290080045379405
way/83872215-380,13.833394358502442,41.24935471626155
way/84277460-220,13.84685950001685,42.14843242980229
way/84301904-380,12.194179541558468,45.5473250091194
way/84696559-220,14.382508684969745,41.00714510498823
way/84696559-380,14.382772833251291,41.0073255029649
way/84963374-220,12.45455435472159,42.00906690520007
way/85196861-220,14.982935354352062,40.64472166834269
way/85196861-380,14.983199664234464,40.64490052421274
way/85297730-220,14.505128137411996,40.71521858234684
way/86119428-220,14.027972802195714,46.56831819605444
way/86119456-220,14.172961241032786,46.535843996598906
way/87365703-220,14.702437421085214,46.62971231262637
way/88361192-220,7.61561040453164,45.01211345665387
way/891280888-380,14.78468569035964,41.17753297848257
way/89817617-220,14.563904567364178,45.31618459534974
way/89817617-400,14.564190054501609,45.31636366839107
way/89818719-400,15.869401606746242,45.68142826573554
way/89819945-220,16.111889141850742,45.66742738186066
way/89820062-220,16.162583761408865,45.87599739321187
way/89820062-400,16.162877551551272,45.87617194257123
way/89827347-220,17.769573186391867,43.30302578903101
way/89827347-400,17.769858195754946,43.3031963063133
way/90842395-225,7.191472770661606,43.80299915812447
way/90842395-400,7.1917263201567625,43.80319755169996
way/93038661-380,8.951670299058994,45.11262623694915
way/93315059-380,9.701768226552195,45.09267286913445
way/936521586-380,7.061264358931231,46.110634293306326
way/93850768-220,14.3253430258592,40.875799242414
way/93860115-220,14.230042284885776,41.03530090603604
way/93860115-380,14.2303061103675,41.03548170840439
way/943595603-220,14.681313949498994,46.66836491571674
way/943595603-380,14.681607278941732,46.66854345649989
way/944660251-220,14.551976246315736,40.77993144699613
way/948708156-225,7.285155970096232,43.70791988685397
way/95466193-220,12.537099235382623,41.78403997176225
way/95466377-220,12.482322170559016,41.80557347330228
way/95840602-380,11.92932079600482,45.39047790759174
way/96190189-220,13.556312883227962,42.537800172015686
way/96190189-380,13.556581412341025,42.5379824707215
way/96658563-220,11.111062931878966,46.129899415909016
way/96704507-220,16.913620388699012,45.448081289056574
way/96705565-400,17.170111721777992,46.791106426872496
way/96722667-220,14.408781611334202,45.35480557715705
way/96727258-220,11.282816744941174,46.47692740859024
way/96747435-220,13.968776790777346,45.691177840920645
way/96747435-400,13.969062312231005,45.69135847831617
way/969811258-220,8.837487489454077,46.44140479554256
way/969811258-380,8.837729865428164,46.44124196740788
way/969819301-220,8.040918018352007,46.3509103639326
way/969819301-380,8.041186253055935,46.35110637018335
way/97941869-220,8.25637455334332,47.0586339829524
way/98421779-380,8.194456935668216,45.25081121983935
way/98427149-380,8.894674259291543,44.99087324737887
way/98427407-220,8.275408778633288,45.18377716772803
way/98638424-220,8.415753651902731,45.33444359656209
way/98787157-220,10.576176540947635,46.67366803556583
way/988370787-220,14.3331283616859,40.88543450340096
way/988654143-380,14.813949447456476,40.99500135102392
way/98900549-380,8.86520569292306,45.09989967253723
way/98901130-380,8.971759168428566,45.02774629330594
way/98902899-220,7.441650254072929,44.96962354139147
way/98902899-380,7.441909810898197,44.96982117834455
way/99694910-380,7.7892782005302115,44.46273179679329
way/99826025-220,7.785443587366926,44.87546070934813
way/99826025-380,7.785703920085001,44.87565750963268
